True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,Num_Kernels,Kernel_Expression,Operations,Kernels_Used
S3,Stationary,0.0101522130317998,0.2249917378418257,0.0,0.0454980246402486,0.5405396779332103,0.5777183066321903,4,(((LIN(sigma=0)+RQ(alpha=0.1))*RQ(alpha=1))*RQ(alpha=10)),"[np.str_('+'), np.str_('*'), np.str_('*')]","['LIN', 'RQ', 'RQ', 'RQ']"
S3,Stationary,0.1044216051521649,0.0494361291562531,0.0,0.3890761206568253,0.0775108366138989,0.2190468095416863,3,((PER(p=6)*RBF(l=1))*RBF(l=0.1)),"[np.str_('*'), np.str_('*')]","['PER', 'RBF', 'RBF']"
S3,Stationary,0.9950256636471436,0.9968587297384004,0.0,0.9998078859006674,0.999884002999743,0.9637350028924956,2,(PER(p=672)+PER(p=48)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.1619093877878685,0.083500089456688,0.0,0.3949374218703323,0.1973737252034043,0.5747811818641007,5,((((LIN(sigma=0)*RQ(alpha=1))*PER(p=10))+RQ(alpha=1))+WN(sigma=1)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]","['LIN', 'RQ', 'PER', 'RQ', 'WN']"
S3,Stationary,0.9999004355472492,0.3602099840253908,0.0,0.9999730217606672,0.785616340434937,0.7291276687894492,2,(LIN(sigma=1)+RQ(alpha=1)),[np.str_('+')],"['LIN', 'RQ']"
S3,Stationary,0.0677094112642576,0.1548187163262264,0.0,0.2947564707904848,0.2957050168864905,0.4347177740687376,3,((LIN(sigma=1)*WN(sigma=0.1))+WN(sigma=1)),"[np.str_('*'), np.str_('+')]","['LIN', 'WN', 'WN']"
S3,Stationary,0.0282402873578517,0.8468444568010416,0.0,0.1823008998749916,0.9412380510468884,0.6676621505601521,2,(PER(p=96)+PER(p=40)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.6542736021951181,0.895775217594579,0.0,0.979862334105105,0.997124614159845,0.9741057329636964,3,((CONST(c=1)+PER(p=30))+PER(p=168)),"[np.str_('+'), np.str_('+')]","['CONST', 'PER', 'PER']"
S3,Stationary,0.0554594155183005,0.4574595165350521,0.0,0.0025644477200187,0.0136218650591622,0.0,2,(RBF(l=10)+RBF(l=1)),[np.str_('+')],"['RBF', 'RBF']"
S3,Stationary,0.591146456191106,0.6996663772930947,0.0,0.747744527946802,0.9249427476677844,0.7646321498785176,4,(((WN(sigma=0.1)+PER(p=96))+PER(p=48))*CONST(c=1)),"[np.str_('+'), np.str_('+'), np.str_('*')]","['WN', 'PER', 'PER', 'CONST']"
S3,Stationary,0.1943966846357765,0.2647616765186189,0.0,0.4115500450324209,0.3714123505175024,0.3143105209668511,5,((((PER(p=52)+RQ(alpha=0.1))*PER(p=4))*PER(p=26))+RBF(l=0.1)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('+')]","['PER', 'RQ', 'PER', 'PER', 'RBF']"
S3,Stationary,0.1366513806425561,0.2135059206689217,0.0,0.2184578218284152,0.3266587197928677,0.2700898457715041,4,(((PER(p=60)*WN(sigma=1))+RBF(l=1))*RBF(l=1)),"[np.str_('*'), np.str_('+'), np.str_('*')]","['PER', 'WN', 'RBF', 'RBF']"
S3,Stationary,0.0065570392829396,0.3984373795443592,0.0,0.0190134409627487,0.6243521675713594,0.58563397812857,4,(((PER(p=14)+RBF(l=0.1))*PER(p=52))+PER(p=10)),"[np.str_('+'), np.str_('*'), np.str_('+')]","['PER', 'RBF', 'PER', 'PER']"
S3,Stationary,0.9999999995001156,0.1167484693693748,0.0,0.9999999996498986,0.1894327754065442,0.2996320780494134,1,LIN(sigma=1),['None'],['LIN']
S3,Stationary,0.3030862314877933,0.3915341447534847,0.0,0.344219284202704,0.5502392023625811,0.3239864111761819,4,(((PER(p=96)+RBF(l=0.1))+PER(p=48))*LIN(sigma=10)),"[np.str_('+'), np.str_('+'), np.str_('*')]","['PER', 'RBF', 'PER', 'LIN']"
S3,Stationary,0.3296268595717523,0.4631597083430618,0.0,0.4366822193791623,0.5833044429670848,0.3572232245378623,3,((LIN(sigma=0)*PER(p=7))*PER(p=6)),"[np.str_('*'), np.str_('*')]","['LIN', 'PER', 'PER']"
S3,Stationary,0.1939712265368477,0.9999934392598516,0.0,0.3011554542845905,0.9999955062768896,0.3150685030362072,1,PER(p=4),['None'],['PER']
S3,Stationary,0.9999844433560132,0.989013351864864,0.0,0.9999976852154384,0.9983076144256444,0.8510038848841868,2,(PER(p=60)+LIN(sigma=10)),[np.str_('+')],"['PER', 'LIN']"
S3,Stationary,0.2830620931999957,0.5120799148187923,0.0,0.4259115907599438,0.6708926816878338,0.5017126138929229,3,((RBF(l=1)+PER(p=12))*PER(p=168)),"[np.str_('+'), np.str_('*')]","['RBF', 'PER', 'PER']"
S3,Stationary,0.1387362515925019,0.1378693542641085,0.0,0.4563668755540868,0.2407146953350457,0.4038173097725274,5,((((PER(p=40)*RBF(l=0.1))*RBF(l=10))*WN(sigma=1))*PER(p=4)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]","['PER', 'RBF', 'RBF', 'WN', 'PER']"
S3,Stationary,0.0506648396268163,0.332749286945228,0.0,0.0993958330542144,0.4250490539692813,0.3967714072384739,2,(PER(p=24)*PER(p=40)),[np.str_('*')],"['PER', 'PER']"
S3,Stationary,0.9999318945494254,0.3357897750331571,0.0,0.999981006258922,0.6253352564653107,0.7211877002253831,5,((((LIN(sigma=0)+PER(p=60))+RQ(alpha=1))+RQ(alpha=1))+PER(p=730)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('+')]","['LIN', 'PER', 'RQ', 'RQ', 'PER']"
S3,Stationary,0.1228597762299102,0.7551912575452848,0.0,0.342204373586827,0.950301668082334,0.834239240000838,4,(((PER(p=12)+RQ(alpha=10))*PER(p=60))+PER(p=60)),"[np.str_('+'), np.str_('*'), np.str_('+')]","['PER', 'RQ', 'PER', 'PER']"
S3,Stationary,0.9788000530261696,0.9580071427798542,0.0,0.9901206602071796,0.983187827439655,0.5467298151867006,2,(LIN(sigma=10)*PER(p=48)),[np.str_('*')],"['LIN', 'PER']"
S3,Stationary,0.316597767395911,0.1497770853879625,0.0,0.5094642700360417,0.2027919362273591,0.268829423909107,5,((((RBF(l=0.1)*PER(p=30))+CONST(c=1))*PER(p=336))*WN(sigma=0.1)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('*')]","['RBF', 'PER', 'CONST', 'PER', 'WN']"
S3,Stationary,0.999952610144698,0.1354749509519087,0.0,0.999992642482868,0.4539655545680975,0.8462025600342962,1,PER(p=730),['None'],['PER']
S3,Stationary,3.49591756488854e-05,0.6071992001428959,0.0,0.0014155695704233,0.682529634129504,0.1914227410569559,4,(((PER(p=168)+PER(p=6))*PER(p=7))+CONST(c=1)),"[np.str_('+'), np.str_('*'), np.str_('+')]","['PER', 'PER', 'PER', 'CONST']"
S3,Stationary,0.9999999997447436,0.1344983356125886,0.0,0.9999999998210212,0.1977420836737203,0.298826603612769,2,(LIN(sigma=0)*CONST(c=1)),[np.str_('*')],"['LIN', 'CONST']"
S3,Stationary,0.3185140423525125,0.5400775031422891,0.0,0.4083769422710007,0.6576994675305962,0.3364910401094507,4,(((PER(p=672)*PER(p=730))+RQ(alpha=0.1))*PER(p=10)),"[np.str_('*'), np.str_('+'), np.str_('*')]","['PER', 'PER', 'RQ', 'PER']"
S3,Stationary,0.0986878840374405,0.2003228902025055,0.0,0.1521867153062357,0.4023464180457208,0.4212910532926506,4,(((PER(p=7)*RQ(alpha=0.1))+PER(p=40))*PER(p=10)),"[np.str_('*'), np.str_('+'), np.str_('*')]","['PER', 'RQ', 'PER', 'PER']"
S3,Stationary,0.9999436780633928,0.9998171008476548,0.0,0.999992998884604,0.9999773823362708,0.8765284548231755,2,(PER(p=12)+PER(p=730)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.0490677034128848,0.9999886187639766,0.0,0.1535861773208178,0.9999921947015792,0.3142443754557948,1,PER(p=12),['None'],['PER']
S3,Stationary,0.9999999885265696,0.9999999992462576,0.0,0.999999992993828,0.999999999539736,0.3893616224367168,3,((LIN(sigma=1)+PER(p=672))*PER(p=6)),"[np.str_('+'), np.str_('*')]","['LIN', 'PER', 'PER']"
S3,Stationary,0.0,0.0369294400039104,0.0,0.3780127120002875,0.0752100618012231,0.3651917395096276,4,(((LIN(sigma=0)*PER(p=40))*PER(p=48))*RBF(l=0.1)),"[np.str_('*'), np.str_('*'), np.str_('*')]","['LIN', 'PER', 'PER', 'RBF']"
S3,Stationary,0.6915987436689699,0.5070305949063383,0.0,0.8707869778876978,0.7654858491126975,0.7054447671400821,5,((((PER(p=12)*PER(p=48))*CONST(c=1))+RQ(alpha=10))+PER(p=336)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'CONST', 'RQ', 'PER']"
S3,Stationary,0.2249626252516136,0.1071988992982975,0.0,0.4688090004816678,0.1401144264816191,0.2333778811996674,1,CONST(c=1),['None'],['CONST']
S3,Stationary,0.1823110320428466,0.1447317262059049,0.0,0.2744349036512621,0.3066925769584988,0.5499181499522794,2,(PER(p=26)+RBF(l=1)),[np.str_('+')],"['PER', 'RBF']"
S3,Stationary,0.9999729182678786,0.6930587423148642,0.0,0.9999886370324036,0.8349824471918338,0.5800344803886202,4,(((LIN(sigma=1)+PER(p=60))+PER(p=52))+PER(p=10)),"[np.str_('+'), np.str_('+'), np.str_('+')]","['LIN', 'PER', 'PER', 'PER']"
S3,Stationary,0.9999787154495796,0.9999772527976044,0.0,0.9999927314502092,0.9999922683982054,0.6601012206995103,3,((PER(p=14)+PER(p=672))+CONST(c=1)),"[np.str_('+'), np.str_('+')]","['PER', 'PER', 'CONST']"
S3,Stationary,0.1691899971805477,0.0989988946407179,0.0,0.4344683926270943,0.1528340379939519,0.2777808749519032,2,(PER(p=24)*WN(sigma=1)),[np.str_('*')],"['PER', 'WN']"
S3,Stationary,0.1534933553138991,0.0120825212432089,0.0,0.0078439071813706,0.1408469755722563,0.3504027157666093,1,PER(p=60),['None'],['PER']
S3,Stationary,0.1246482075924662,0.1937925837954305,0.0,0.35720819047572,0.3062873936450464,0.3560751441516504,1,WN(sigma=0.1),['None'],['WN']
S3,Stationary,0.5080581240996105,0.0,0.0,0.8435381653983967,0.6844946159530528,0.8962238477379783,2,(PER(p=365)*RBF(l=10)),[np.str_('*')],"['PER', 'RBF']"
S3,Stationary,0.0,0.6464914756317114,0.0,0.0046705295193298,0.6480272987360828,0.0442972030756364,2,(PER(p=7)+PER(p=48)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.9964818762279156,0.9980551250704992,0.0,0.8421244873050973,0.9058832333464292,0.0,3,((PER(p=168)*LIN(sigma=1))+PER(p=6)),"[np.str_('*'), np.str_('+')]","['PER', 'LIN', 'PER']"
S3,Stationary,0.1743418918984881,0.2645981540184948,0.0,0.2184997989950147,0.3864678041218952,0.3312671606132554,1,RQ(alpha=0.1),['None'],['RQ']
S3,Stationary,0.9999978645229958,0.7967376277539334,0.0,0.9999989983051972,0.88626282265114,0.5311211633006088,4,(((WN(sigma=0.1)+PER(p=730))+LIN(sigma=1))+PER(p=96)),"[np.str_('+'), np.str_('+'), np.str_('+')]","['WN', 'PER', 'LIN', 'PER']"
S3,Stationary,0.2238074751253653,0.2191022393577788,0.0,0.3145077308684966,0.4448933044026576,0.5834802516279844,3,((PER(p=48)+PER(p=12))*RQ(alpha=1)),"[np.str_('+'), np.str_('*')]","['PER', 'PER', 'RQ']"
S3,Stationary,0.999933641453082,0.2084992301859083,0.0,0.9999606998592576,0.3651311901984921,0.4075310146810371,3,((CONST(c=1)+RBF(l=0.1))+LIN(sigma=1)),"[np.str_('+'), np.str_('+')]","['CONST', 'RBF', 'LIN']"
S3,Stationary,0.3232640701797795,0.3675238723192711,0.0,0.5071437300683408,0.6163754483482822,0.6690563898564423,3,((RQ(alpha=1)+RBF(l=10))*PER(p=12)),"[np.str_('+'), np.str_('*')]","['RQ', 'RBF', 'PER']"
S3,Stationary,0.9999744977190111,0.0,0.0,0.9999735055667568,0.0,0.0,1,LIN(sigma=10),['None'],['LIN']
S3,Stationary,0.016932142653957,0.197156420712622,0.0,0.0671971365254665,0.4648500975868235,0.5839853462228443,3,((WN(sigma=0.1)+RBF(l=1))*LIN(sigma=1)),"[np.str_('+'), np.str_('*')]","['WN', 'RBF', 'LIN']"
S3,Stationary,0.997703823867328,0.997348489428794,0.0,0.9999240749184334,0.9999141494018676,0.96863779137439,2,(PER(p=672)+PER(p=52)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.7489617309483081,0.2144192597071097,0.0,0.8605657439156161,0.407583622845042,0.5787883776000579,5,((((RBF(l=1)+PER(p=365))+PER(p=96))+PER(p=672))+PER(p=672)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('+')]","['RBF', 'PER', 'PER', 'PER', 'PER']"
S3,Stationary,0.9994561637843974,0.0,0.0,0.9999707564451792,0.8363566129156235,0.947281204058107,2,(PER(p=672)*LIN(sigma=10)),[np.str_('*')],"['PER', 'LIN']"
S3,Stationary,0.9999923168573396,0.0695373079253854,0.0,0.9999935937341956,0.0846474188530679,0.1662401374576103,3,((PER(p=365)+LIN(sigma=10))+PER(p=14)),"[np.str_('+'), np.str_('+')]","['PER', 'LIN', 'PER']"
S3,Stationary,0.0566173095217199,0.9999781475022208,0.0,0.0461121234747174,0.999985101039714,0.3177440726650375,1,PER(p=24),['None'],['PER']
S3,Stationary,0.9984649409178132,0.9998708350382062,0.0,0.9994947113860024,0.9999570374802476,0.6696673821459738,2,(PER(p=10)*PER(p=730)),[np.str_('*')],"['PER', 'PER']"
S3,Stationary,0.0544881718286915,0.3325509751800097,0.0,0.1557189398892279,0.4755484192079537,0.4735586752130015,2,(RBF(l=1)*PER(p=672)),[np.str_('*')],"['RBF', 'PER']"
S3,Stationary,0.1181570864871731,0.4200801471549827,0.0,0.1779242634540178,0.7108596237964968,0.6604909740884285,4,(((RQ(alpha=0.1)*PER(p=10))*PER(p=7))+RBF(l=10)),"[np.str_('*'), np.str_('*'), np.str_('+')]","['RQ', 'PER', 'PER', 'RBF']"
S3,Stationary,0.947989046608421,0.9896276246749518,0.0,0.9885321560238184,0.9983031406160776,0.8376143233511207,2,(PER(p=7)+PER(p=60)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.6487540442980082,0.0,0.0,0.9647688608387356,0.3707893292636304,0.9156600082105004,2,(PER(p=730)+RBF(l=10)),[np.str_('+')],"['PER', 'RBF']"
S3,Stationary,0.4173138563404421,0.6522604972322269,0.0,0.3377770491132104,0.7957675064463752,0.4843140418230537,3,((PER(p=7)+PER(p=14))+WN(sigma=0.1)),"[np.str_('+'), np.str_('+')]","['PER', 'PER', 'WN']"
S3,Stationary,0.9958323313520164,0.9992268559223938,0.0,0.9990851786967628,0.9998415247328916,0.7953138636071153,2,(PER(p=7)+PER(p=96)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.9231630387146222,0.7296634314096524,0.0,0.9293703729747622,0.6624893948205719,0.0,2,(PER(p=672)+PER(p=26)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.2168606217644012,0.3908362633838488,0.0,0.364854022352813,0.5952064112154793,0.4812865808528141,5,((((PER(p=730)*RBF(l=0.1))+PER(p=26))+PER(p=365))+RBF(l=1)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('+')]","['PER', 'RBF', 'PER', 'PER', 'RBF']"
S3,Stationary,0.2333676890700382,0.5557169718324932,0.0,0.3705112636504745,0.7140236078635215,0.4903966987897465,2,(PER(p=12)+RBF(l=1)),[np.str_('+')],"['PER', 'RBF']"
S3,Stationary,0.0645117566480331,0.5248856824731494,0.0,0.1446338363819218,0.7702335528438379,0.6708733915510081,2,(PER(p=48)+RQ(alpha=1)),[np.str_('+')],"['PER', 'RQ']"
S3,Stationary,0.2276141520082906,0.2006134996032658,0.0,0.5459985669032013,0.2361312483316278,0.1887447279543412,5,((((PER(p=672)+PER(p=10))+RQ(alpha=1))+RBF(l=0.1))*PER(p=4)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('*')]","['PER', 'PER', 'RQ', 'RBF', 'PER']"
S3,Stationary,0.9998991600853532,0.6059966574695792,0.0,0.9999311401080035,0.6895867312361462,0.317576088342167,4,(((PER(p=6)+PER(p=96))+LIN(sigma=10))+WN(sigma=1)),"[np.str_('+'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'LIN', 'WN']"
S3,Stationary,0.9997310905745525,0.9998849294446406,0.0,0.9997725922958862,0.9999030286782156,0.1573088526722574,5,((((PER(p=672)+PER(p=4))+LIN(sigma=0))*PER(p=365))*PER(p=4)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]","['PER', 'PER', 'LIN', 'PER', 'PER']"
S3,Stationary,0.1947787012306887,0.4950042402012578,0.0,0.2877561202479892,0.7650516653603675,0.7595382456733653,2,(PER(p=24)*PER(p=48)),[np.str_('*')],"['PER', 'PER']"
S3,Stationary,0.9999999989322558,0.999899620250704,0.0,0.9999999998439832,0.9999853256748662,0.8538810089072352,3,((PER(p=6)+LIN(sigma=10))+PER(p=168)),"[np.str_('+'), np.str_('+')]","['PER', 'LIN', 'PER']"
S3,Stationary,0.8478241187857025,0.4642859069775725,0.0,0.987360987370686,0.9400000105923546,0.947699565954714,2,(PER(p=730)+PER(p=48)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.429636282657361,0.5717296078047269,0.0,0.5873932810157826,0.8096162885650899,0.6603681273837012,5,((((RBF(l=1)*CONST(c=1))*PER(p=96))+PER(p=26))+RQ(alpha=10)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]","['RBF', 'CONST', 'PER', 'PER', 'RQ']"
S3,Stationary,0.9939712302781796,0.7406422238510311,0.0,0.9984908693585836,0.9311026007833172,0.7550976986684151,5,((((PER(p=96)+PER(p=730))+PER(p=12))*PER(p=12))+LIN(sigma=1)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('+')]","['PER', 'PER', 'PER', 'PER', 'LIN']"
S3,Stationary,0.6343589675374478,0.91112765978601,0.0,0.5887665041213981,0.9596364034006224,0.568555558076686,1,PER(p=24),['None'],['PER']
S3,Stationary,0.1326032900170252,0.2164767949700355,0.0,0.2741973234309883,0.3025267053505032,0.2831183384286823,1,CONST(c=1),['None'],['CONST']
S3,Stationary,0.1155950249476757,0.999967406748444,0.0,0.2134723412334093,0.9999756520621336,0.2526943195276634,1,PER(p=6),['None'],['PER']
S3,Stationary,0.3423975526365909,0.1752186612153962,0.0,0.5826915464821506,0.4814669253051223,0.7358673759193581,5,((((RBF(l=10)+PER(p=6))+PER(p=14))*RQ(alpha=10))*PER(p=168)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]","['RBF', 'PER', 'PER', 'RQ', 'PER']"
S3,Stationary,0.0842999960835251,0.3077508533242444,0.0,0.4033412737991003,0.8454780225490126,0.9139382129677333,4,(((RQ(alpha=10)+PER(p=365))*PER(p=52))*LIN(sigma=1)),"[np.str_('+'), np.str_('*'), np.str_('*')]","['RQ', 'PER', 'PER', 'LIN']"
S3,Stationary,0.9997707186119772,0.3650503928968367,0.0,0.9999922426054508,0.95767208808451,0.966196731560924,2,(PER(p=40)+LIN(sigma=0)),[np.str_('+')],"['PER', 'LIN']"
S3,Stationary,0.1486105745922732,0.2594908855244349,0.0,0.216886113962109,0.4491452394457387,0.4818613192940685,2,(PER(p=30)+RBF(l=0.1)),[np.str_('+')],"['PER', 'RBF']"
S3,Stationary,0.9564544527055134,0.9889267331241476,0.0,0.9739830009863444,0.9941312043367712,0.4826514413242234,2,(PER(p=40)+PER(p=365)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.0,0.0,0.0,0.3435909764889299,0.0,0.3916806033720571,5,((((LIN(sigma=0)*RBF(l=0.1))+PER(p=6))*WN(sigma=1))*LIN(sigma=0)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('*')]","['LIN', 'RBF', 'PER', 'WN', 'LIN']"
S3,Stationary,0.0167763302523246,0.6994518660736134,0.0,0.1326898247648533,0.8682518621814304,0.6036746449596501,3,((PER(p=12)*PER(p=24))+PER(p=12)),"[np.str_('*'), np.str_('+')]","['PER', 'PER', 'PER']"
S3,Stationary,0.895555131353936,0.9292532381949704,0.0,0.959952961447896,0.968938345935589,0.6260554987562832,2,(PER(p=365)*PER(p=24)),[np.str_('*')],"['PER', 'PER']"
S3,Stationary,0.0257477958376939,0.6478273847918475,0.0,0.0409725212988636,0.757859994942725,0.3944428181480347,3,((PER(p=4)*WN(sigma=0.1))+PER(p=40)),"[np.str_('*'), np.str_('+')]","['PER', 'WN', 'PER']"
S3,Stationary,0.9999998764316496,0.4808985462032517,0.0,0.9999999285018664,0.1081854630035503,0.4214394740133835,3,((LIN(sigma=0)*LIN(sigma=1))+LIN(sigma=10)),"[np.str_('*'), np.str_('+')]","['LIN', 'LIN', 'LIN']"
S3,Stationary,0.1695225119951073,0.0988744109752949,0.0,0.4557166128152831,0.1280807653701055,0.2299982952568496,3,((PER(p=168)+RBF(l=10))*WN(sigma=1)),"[np.str_('+'), np.str_('*')]","['PER', 'RBF', 'WN']"
S3,Stationary,0.6183379963387865,0.8912002241641376,0.0,0.2002834945575747,0.456652852663703,0.0,3,((PER(p=730)*CONST(c=1))*PER(p=168)),"[np.str_('*'), np.str_('*')]","['PER', 'CONST', 'PER']"
S3,Stationary,0.999814540287109,0.1277511356460828,0.0,0.9998590781087358,0.163054712237238,0.2404854636410291,5,((((PER(p=336)*RQ(alpha=0.1))*RBF(l=0.1))+LIN(sigma=0))+LIN(sigma=10)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]","['PER', 'RQ', 'RBF', 'LIN', 'LIN']"
S3,Stationary,0.1442391175174729,0.1441102871053616,0.0,0.4761052666668791,0.2360013085069465,0.4203715977829346,4,(((PER(p=365)*PER(p=52))+PER(p=672))*WN(sigma=1)),"[np.str_('*'), np.str_('+'), np.str_('*')]","['PER', 'PER', 'PER', 'WN']"
S3,Stationary,0.0,0.8008914399048849,0.0,0.0,0.8800448477763527,0.3291991874547949,1,PER(p=96),['None'],['PER']
S3,Stationary,0.7620467518836048,0.3522429176498965,0.0,0.8524945525188443,0.379887411225366,0.5019914368331293,2,(PER(p=730)+PER(p=48)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.3692645882240198,0.4870681378048819,0.0,0.6601742077424535,0.7957561809733265,0.7701178957311199,5,((((PER(p=14)+PER(p=24))*PER(p=96))+PER(p=672))+CONST(c=1)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'PER', 'PER', 'CONST']"
S3,Stationary,0.1468325366071576,0.170264057068998,0.0,0.3060766939187676,0.2855020073486103,0.3869349599014108,5,((((RBF(l=1)*PER(p=48))*PER(p=365))*PER(p=730))+WN(sigma=1)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('+')]","['RBF', 'PER', 'PER', 'PER', 'WN']"
S3,Stationary,0.0,0.6747992102914759,0.0,0.0193087536872508,0.9131330914525176,0.8135205791241261,2,(PER(p=40)+PER(p=30)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.0781474463063881,0.2079441509597839,0.0,0.1828867500319629,0.2886819977812214,0.2337085384968161,4,(((PER(p=730)*WN(sigma=1))*PER(p=12))*PER(p=10)),"[np.str_('*'), np.str_('*'), np.str_('*')]","['PER', 'WN', 'PER', 'PER']"
S3,Stationary,0.015831857231967,0.3629047949825927,0.0,0.0619201898261448,0.5389991462392065,0.4783133667676467,3,((RBF(l=0.1)+PER(p=24))+PER(p=40)),"[np.str_('+'), np.str_('+')]","['RBF', 'PER', 'PER']"
S3,Stationary,0.2262787699351144,0.3426870752229825,0.0,0.393742212291886,0.4547545089936389,0.3891557590865474,5,((((PER(p=7)*PER(p=672))*RQ(alpha=0.1))*PER(p=96))+PER(p=4)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('+')]","['PER', 'PER', 'RQ', 'PER', 'PER']"
S3,Stationary,0.983340307899225,0.9850471338490936,0.0,0.9964225198273298,0.997055592888398,0.8054947545755938,5,((((PER(p=6)+PER(p=168))+PER(p=52))*PER(p=730))+PER(p=336)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('+')]","['PER', 'PER', 'PER', 'PER', 'PER']"
S3,Stationary,0.3588147090799038,0.5104785550165438,0.0,0.4753302370927604,0.6829040742478545,0.630761024768737,5,((((PER(p=168)*PER(p=48))*RQ(alpha=10))+CONST(c=1))*PER(p=12)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('*')]","['PER', 'PER', 'RQ', 'CONST', 'PER']"
S3,Stationary,0.9999992918094124,0.9999999696437228,0.0,0.9999995036596911,0.9999999787248413,0.2991563035895844,3,((PER(p=336)+LIN(sigma=10))*PER(p=7)),"[np.str_('+'), np.str_('*')]","['PER', 'LIN', 'PER']"
S3,Stationary,0.6288375652936226,0.908810873833373,0.0,0.7211462538874989,0.972777273298676,0.7174982176895492,2,(PER(p=10)+PER(p=40)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.3033768893683841,0.2812255782823865,0.0,0.4193331117824576,0.4146994427447756,0.4115148681443131,3,((RQ(alpha=0.1)+PER(p=40))*PER(p=6)),"[np.str_('+'), np.str_('*')]","['RQ', 'PER', 'PER']"
S3,Stationary,0.5568214824114608,0.6250036390559827,0.0,0.5245441806477418,0.6807526319591133,0.1565446479137797,5,((((RBF(l=1)+PER(p=365))*PER(p=4))+PER(p=6))+PER(p=52)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('+')]","['RBF', 'PER', 'PER', 'PER', 'PER']"
S3,Stationary,0.7018074098218507,0.2358964677581343,0.0,0.8909797837588107,0.4423295623201128,0.6919917528125543,4,(((PER(p=10)*RQ(alpha=10))+PER(p=365))+PER(p=30)),"[np.str_('*'), np.str_('+'), np.str_('+')]","['PER', 'RQ', 'PER', 'PER']"
S3,Stationary,0.1198540168231024,0.1115448206160728,0.0,0.3033978763627922,0.1962399029817658,0.3357586830759893,2,(RQ(alpha=10)*RBF(l=0.1)),[np.str_('*')],"['RQ', 'RBF']"
S3,Stationary,0.1423872977747278,0.766029344010484,0.0,0.1019806650402379,0.7165694548917827,0.2061122768690955,1,PER(p=672),['None'],['PER']
S3,Stationary,0.1183100082567817,0.5320530678465942,0.0,0.1363419623261476,0.74620368984324,0.5694547921647615,2,(PER(p=30)+RBF(l=1)),[np.str_('+')],"['PER', 'RBF']"
S3,Stationary,0.4833358676229939,0.6146543103537981,0.0,0.6178508476653068,0.7129951530011704,0.35560508343273,4,(((PER(p=40)*PER(p=48))+RBF(l=0.1))+PER(p=4)),"[np.str_('*'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'RBF', 'PER']"
S3,Stationary,0.1834155225715066,0.1677469109136424,0.0,0.3451012306795864,0.2599222053703564,0.3097874005562079,1,RBF(l=0.1),['None'],['RBF']
S3,Stationary,0.5526980073855086,0.3664128947551848,0.0,0.7600464415808494,0.7514344058274501,0.736693137194401,4,(((PER(p=40)+PER(p=336))*RQ(alpha=10))+PER(p=30)),"[np.str_('+'), np.str_('*'), np.str_('+')]","['PER', 'PER', 'RQ', 'PER']"
